record_id,score_af,predicted_af
E00171,0.0001259071994,0
E00172,0.0001044652823,0
E00173,6.73296417e-05,0
E00174,0.0007414954009,0
E00175,0.002768160409,0
E00176,0.008028818675,0
E00177,0.9797026211,1
E00178,7.685679447e-05,0
E00179,0.001074627586,0
E00180,6.046342806e-05,0
E00181,0.0002737386375,0
E00182,0.0001210865467,0
E00183,0.0004308748061,0
E00184,1.586313379e-05,0
E00185,0.001514122419,0
E00186,0.0002663288583,0
E00187,0.0002954622229,0
E00188,0.0006376929967,0
E00189,0.00011055602,0
E00190,0.0005982398679,0
E00191,0.08236843953,0
E00192,0.002760095769,0
E00193,8.267082399e-05,0
E00194,0.06546610008,0
E00195,3.150675963e-05,0
E00196,0.0003733697915,0
E00197,0.002616787963,0
E00198,2.368718275e-05,0
E00199,0.0009519318003,0
E00200,0.0002349878813,0
E00201,0.0001824739486,0
E00202,0.976205911,1
E00203,0.0003667022939,0
E00204,0.3253082229,0
E00205,0.00055174091,0
E00206,5.984489125e-05,0
E00207,0.0009211786242,0
E00208,0.007826522752,0
E00209,0.0001758348235,0
E00210,8.28175449e-05,0
E00211,4.589305079e-05,0
E00212,0.0001336256638,0
E00213,0.0001372987122,0
E00214,0.0001680627748,0
E00215,9.469696659e-05,0
E00216,0.0002978281921,0
E00217,3.702815806e-05,0
E00218,0.0001362010101,0
E00219,4.800672403e-05,0
E00220,0.000173034871,0
E00221,0.0002306513805,0
E00222,6.117604625e-05,0
E00223,0.1166523461,0
E00224,0.2247558294,0
E00225,0.1419588294,0
E00226,0.000225527323,0
E00227,2.977314993e-05,0
E00228,0.0001336536093,0
E00229,0.0002218275106,0
E00230,0.0002625111875,0
E00231,0.0002947921813,0
E00232,0.0002667750448,0
E00233,3.993387252e-05,0
E00234,0.0001789245708,0
E00235,0.0003620849866,0
E00236,7.810676683e-05,0
E00237,8.701642761e-05,0
E00238,0.0003525035907,0
E00239,0.02767748132,0
E00240,0.0001242931587,0
E00241,7.463703308e-05,0
E00242,0.1527186496,0
E00243,0.0001147357101,0
E00244,6.199236334e-05,0
E00245,8.50497828e-05,0
E00246,0.9747246149,1
E00247,0.000517534322,0
E00248,0.02158753161,0
E00249,0.0004868625082,0
E00250,0.01307641639,0
E00251,0.3318435803,0
E00252,0.0002058977398,0
E00253,1.802967894e-05,0
E00254,4.148919209e-05,0
E00255,0.002361459573,0
E00256,0.0001806335896,0
E00257,4.848479305e-05,0
E00258,1.801202287e-05,0
E00259,0.8773782703,1
E00260,0.3035322685,0
E00261,2.05643725e-05,0
E00262,0.0193459121,0
E00263,0.8064579392,1
E00264,9.951748284e-05,0
E00265,0.00128943881,0
E00266,0.003804076952,0
E00267,0.003307549658,0
E00268,0.0002277413694,0
E00269,0.0001892810638,0
E00270,0.001124543084,0
E00271,0.000604507793,0
E00272,0.007663703764,0
E00273,0.0007777799098,0
E00274,2.891684396e-05,0
E00275,0.6143043205,0
E00276,2.382956668e-05,0
E00277,0.0002038085479,0
E00278,0.0001407196839,0
E00279,0.0004542015072,0
E00280,0.0001024627656,0
E00281,0.5549035301,0
E00282,0.7697398348,0
E00283,0.000256266426,0
E00284,0.0003691823854,0
E00285,0.04025314991,0
E00286,5.352731168e-05,0
E00287,0.0006596620908,0
E00288,7.644707959e-05,0
E00289,0.0001222707959,0
E00290,0.0003205784855,0
E00291,0.01588370479,0
E00292,6.606051158e-05,0
E00293,0.0001589871409,0
E00294,6.0035466e-05,0
E00295,0.001648210654,0
E00296,0.0005544455194,0
E00297,0.0003998611481,0
E00298,0.01846699234,0
E00299,0.0001169440169,0
E00300,0.7487625411,0
E00301,0.2247558294,0
E00302,0.0002625111875,0
E00303,0.0002831777017,0
E00304,3.993387252e-05,0
E00305,0.001188173111,0
E00306,4.928507846e-05,0
E00307,0.002605547681,0
E00308,0.00910791526,0
E00309,0.0005235136309,0
E00310,8.701642761e-05,0
E00311,6.717216332e-05,0
E00312,0.0023033514,0
E00313,0.0005123950671,0
E00314,0.0003662912945,0
E00315,0.0006473097251,0
E00316,0.0001988255687,0
E00317,0.969969321,1
E00318,6.199236334e-05,0
E00319,8.50497828e-05,0
E00320,0.001715035883,0
E00321,0.9747246149,1
E00322,0.0002766889454,0
E00323,2.383440672e-05,0
E00324,0.001013586167,0
E00325,0.2181466381,0
E00326,0.3318435803,0
E00327,0.0002058977398,0
E00328,0.0003762422647,0
E00329,1.802967894e-05,0
E00330,0.8227942423,1
E00331,0.0001294878426,0
E00332,0.002361459573,0
E00333,0.001040055296,0
E00334,0.3035322685,0
E00335,8.07586431e-05,0
E00336,0.0001050035358,0
E00337,9.220139253e-05,0
E00338,9.340231733e-05,0
E00339,0.0002116143652,0
E00340,0.001123311689,0
E00341,2.795506996e-05,0
E00342,0.6399302523,0
E00343,0.0193459121,0
E00344,0.8064579392,1
E00345,0.0001473139522,0
E00346,2.528531936e-05,0
E00347,9.951748284e-05,0
E00348,0.001014238361,0
E00349,0.02219335734,0
E00350,0.0001338743241,0
E00351,5.393236442e-05,0
E00352,6.549210755e-05,0
E00353,0.0001506504937,0
E00354,0.00291764582,0
E00355,0.000604507793,0
E00356,0.007663703764,0
E00357,3.600941607e-05,0
E00358,0.00133065269,0
E00359,0.0001407196839,0
E00360,0.0004542015072,0
E00361,0.7697398348,0
E00362,0.001853691691,0
E00363,0.0001249666013,0
E00364,4.239442422e-05,0
E00365,0.0001447880917,0
E00366,0.0002411810989,0
E00367,0.0002411810989,0
E00368,0.0252190437,0
E00369,0.0003205784855,0
E00370,0.01588370479,0
E00371,0.0006790649787,0
E00372,0.0004805632979,0
E00373,0.001123049681,0
E00374,0.004045442721,0
E00375,0.0005544455194,0
E00376,0.0003998611481,0
E00377,4.916492195e-05,0
E00378,0.1844077562,0
E00379,0.01165008285,0
E00380,0.0004200426167,0
E00381,0.962506973,1
E00382,8.043887867e-05,0
E00383,0.1066776639,0
E00384,0.0001923921707,0
E00385,0.007850275912,0
E00386,6.051198046e-05,0
E00387,7.073376651e-05,0
E00388,0.0001495972043,0
E00389,4.385356264e-05,0
E00390,0.00104885437,0
E00391,1.754944992e-05,0
E00392,0.2066463724,0
E00393,5.356905607e-05,0
E00394,0.006710265872,0
E00395,0.0001019825822,0
E00396,0.004660836966,0
E00397,4.468141284e-05,0
E00398,0.9326345989,1
E00399,0.1171045692,0
E00400,0.0002040959702,0
E00401,3.164180086e-05,0
E00402,7.112006426e-05,0
E00403,7.409561883e-05,0
E00404,0.005253175853,0
E00405,8.092236947e-05,0
E00406,0.000221363014,0
E00407,6.38207157e-05,0
E00408,0.002668427737,0
E00409,0.02448024101,0
E00410,0.009460562882,0
E00411,0.01094061974,0
E00412,0.0006058490772,0
E00413,5.63438564e-05,0
E00414,0.0002675171583,0
E00415,0.0007920847041,0
E00416,1.96348258e-05,0
E00417,0.0004754917011,0
E00418,0.001480776541,0
E00419,0.0001552384589,0
E00420,0.007223829877,0
E00421,0.01447751522,0
E00422,0.0002463360947,0
E00423,0.0004858638089,0
E00424,2.987038563e-05,0
E00425,0.07145314948,0
E00426,0.9973725037,1
E00427,0.4329990423,0
E00428,0.0007537662807,0
E00429,8.779071884e-05,0
E00430,0.00107286078,0
E00431,5.703770109e-05,0
E00432,0.0005205840063,0
E00433,7.891068811e-05,0
E00434,0.0003093190728,0
E00435,0.0003093190728,0
E00436,0.0004470491767,0
E00437,0.009082604402,0
E00438,0.009082604402,0
E00439,8.235392193e-05,0
E00440,0.000199308284,0
E00441,0.001654566141,0
E00442,0.07526119805,0
E00443,0.001523061062,0
E00444,4.750358787e-05,0
E00445,0.0003468412427,0
E00446,0.0002241841313,0
E00447,0.8835724837,1
E00448,0.0001314664426,0
E00449,0.0001247736312,0
E00450,1.809573094e-05,0
E00451,0.00191962206,0
E00452,0.0001445053804,0
E00453,0.0001237927949,0
E00454,0.007471040485,0
E00455,0.01462996476,0
E00456,0.0008063668745,0
E00457,0.0009938553943,0
E00458,0.000128791757,0
E00459,0.000296527753,0
E00460,9.474101475e-05,0
E00461,0.02465667027,0
E00462,0.9204998179,1
E00463,2.71645475e-05,0
E00464,9.146361489e-05,0
E00465,0.0003830010762,0
E00466,0.0004676021015,0
E00467,0.0008798677614,0
E00468,0.0001813376561,0
E00469,4.181687094e-05,0
E00470,0.0002104417286,0
E00471,1.148363932e-05,0
E00472,5.065153963e-05,0
E00473,0.001704780848,0
E00474,0.001866706028,0
E00475,0.002049615877,0
E00476,0.08136691291,0
E00477,0.0001632379109,0
E00478,0.0001999713031,0
E00479,0.0003212752817,0
E00480,0.9320408229,1
E00481,8.270396436e-05,0
E00482,0.01554207024,0
E00483,0.002661418626,0
E00484,6.048981885e-05,0
E00485,0.002329995031,0
E00486,0.0007239147927,0
E00487,0.0001119495328,0
E00488,0.0001757976913,0
E00489,0.0009998838701,0
E00490,0.03110183951,0
E00491,3.477783064e-05,0
E00492,6.812246394e-05,0
E00493,0.0002112291509,0
E00494,8.646777756e-05,0
E00495,0.001788571913,0
E00496,0.3847794134,0
E00497,0.0002913656862,0
E00498,0.00012706183,0
E00499,0.9192359018,1
E00500,0.09104053407,0
E00501,2.689399888e-05,0
E00502,0.007656976629,0
E00503,1.80476857e-05,0
E00504,0.9753915201,1
E00505,0.0001142959747,0
E00506,0.0009955013635,0
E00507,0.0009998838701,0
E00508,7.979616809e-05,0
E00509,6.812246394e-05,0
E00510,0.0002112291509,0
E00511,0.3847794134,0
E00512,0.0002913656862,0
E00513,0.9192359018,1
E00514,2.03759724e-05,0
E00515,0.0003826933169,0
E00516,6.264413954e-05,0
E00517,1.80476857e-05,0
E00518,0.0002238007873,0
E00519,0.0004035470185,0
E00520,0.0002717095044,0
E00521,0.0001597063085,0
E00522,9.707439968e-05,0
E00523,0.001102768146,0
E00524,0.9753915201,1
E00525,0.3852804619,0
E00526,2.607085596e-05,0
E00527,0.001453265731,0
E00528,0.02239884621,0
E00529,6.715693278e-05,0
E00530,4.416649542e-05,0
E00531,0.09045484564,0
E00532,0.009264119534,0
E00533,2.221887579e-05,0
E00534,0.0001107286834,0
E00535,7.596971961e-05,0
E00536,9.910175613e-05,0
E00537,0.0002046052315,0
E00538,4.111628297e-05,0
E00539,0.000627399311,0
E00540,0.0008653883775,0
E00541,0.0002440408746,0
E00542,0.0004477576629,0
E00543,0.0001015183079,0
E00544,9.212211347e-05,0
E00545,5.569233142e-05,0
E00546,0.002277847337,0
E00547,9.421839434e-05,0
E00548,0.0002250031746,0
E00549,0.00115501384,0
E00550,5.960173922e-05,0
E00551,0.0001107525494,0
E00552,8.226358186e-05,0
E00553,3.93099735e-05,0
E00554,9.262998548e-05,0
E00555,0.0001155734958,0
E00556,0.0001301192917,0
E00557,8.208433864e-05,0
E00558,4.394763545e-05,0
E00559,0.0002937547471,0
E00560,0.8815534761,1
E00561,0.0003152807589,0
E00562,0.008898549313,0
E00563,5.359521533e-05,0
E00564,6.313949383e-05,0
E00565,5.03486049e-05,0
E00566,0.04616143192,0
E00567,0.0001204320311,0
E00568,3.114050942e-05,0
E00569,3.289775555e-05,0
E00570,2.052652063e-05,0
E00571,0.001106440585,0
E00572,1.05515762e-05,0
E00573,0.03087294691,0
E00574,7.962263488e-05,0
E00575,1.585881064e-05,0
E00576,6.275388082e-05,0
E00577,0.0008305821324,0
E00578,0.9906618689,1
E00579,0.000167454207,0
E00580,0.9888296883,1
E00581,0.0005062877526,0
E00582,0.001384567559,0
E00583,0.3340400345,0
E00584,0.009033025255,0
E00585,0.9318203663,1
E00586,0.0003548497502,0
E00587,4.726526427e-05,0
E00588,0.9975609708,1
E00589,5.859924446e-05,0
E00590,0.9943512259,1
E00591,0.9971827339,1
E00592,0.0003023230359,0
E00593,0.06385346957,0
E00594,0.001428161143,0
E00595,0.003096483224,0
E00596,0.004170221113,0
E00597,0.002531708455,0
E00598,8.26564659e-05,0
E00599,0.0001786208746,0
E00600,0.0002715665841,0
E00601,0.001231414897,0
E00602,0.6729121844,0
E00603,0.0001197810179,0
E00604,0.5686989207,0
E00605,1.996366266e-05,0
E00606,0.0009315252779,0
E00607,1.849553413e-05,0
E00608,0.00233692407,0
E00609,0.0002815101496,0
E00610,0.001264660961,0
E00611,0.0002774765636,0
E00612,0.2528461946,0
E00613,0.007761661473,0
E00614,0.000258742592,0
E00615,0.0001714603973,0
E00616,0.0001790678952,0
E00617,0.0008744935254,0
E00618,0.0006462923958,0
E00619,0.0001700647415,0
E00620,4.575502105e-05,0
E00621,0.0001796726588,0
E00622,0.001436860281,0
E00623,0.0002603820754,0
E00624,3.454292205e-05,0
E00625,0.0018501308,0
E00626,8.293753405e-05,0
E00627,0.0002123379817,0
E00628,0.001911234199,0
E00629,0.0002290264498,0
E00630,4.305135571e-05,0
E00631,0.0040951454,0
E00632,9.91905583e-05,0
E00633,0.0001901118808,0
E00634,3.731575086e-05,0
E00635,0.9013163229,1
E00636,0.7098378519,0
E00637,0.006703259783,0
E00638,7.273305956e-05,0
E00639,0.0001013053069,0
E00640,0.0001289485321,0
E00641,0.761260742,0
E00642,0.005708066358,0
E00643,2.65835591e-05,0
E00644,6.704818891e-05,0
E00645,3.656760087e-05,0
E00646,0.0005708613191,0
E00647,9.031741341e-05,0
E00648,0.0004706413819,0
E00649,0.0001065822272,0
E00650,0.01527652982,0
E00651,1.093713668e-05,0
E00652,0.9733232197,1
E00653,0.005283157609,0
E00654,0.1986386403,0
E00655,2.718654534e-05,0
E00656,0.4302926305,0
E00657,0.05512931851,0
E00658,0.008081134674,0
E00659,0.0002828407516,0
E00660,0.0002817321788,0
E00661,0.0004494857181,0
E00662,2.692385996e-05,0
E00663,0.0001972010288,0
E00664,4.14741224e-05,0
E00665,0.002807797409,0
E00666,0.00125354322,0
E00667,0.0006572222491,0
E00668,5.155844824e-05,0
E00669,3.251759007e-05,0
E00670,0.0004576248654,0
E00671,5.06009112e-05,0
E00672,0.0001347380504,0
E00673,0.00366612759,0
E00674,0.001433646216,0
E00675,0.000181373942,0
E00676,0.0002071064335,0
E00677,6.473445795e-05,0
E00678,0.000315219579,0
E00679,0.0002140354152,0
E00680,0.0004003007134,0
E00681,0.004943788186,0
E00682,0.9932934396,1
E00683,0.9986205202,1
E00684,0.0115912275,0
E00685,0.0001040552143,0
E00686,0.009279013262,0
E00687,0.009683284579,0
E00688,0.240751174,0
E00689,0.002165520022,0
E00690,7.076499194e-05,0
E00691,0.0001590682951,0
E00692,6.704140675e-05,0
E00693,0.8395832837,1
E00694,0.0001142688497,0
E00695,0.3897387804,0
E00696,4.912018198e-05,0
E00697,0.005814351924,0
E00698,4.898092019e-05,0
E00699,2.021936329e-05,0
E00700,0.001320577146,0
E00701,7.432176363e-05,0
E00702,0.0266912461,0
E00703,0.001615127716,0
E00704,0.0002819085604,0
E00705,0.006577341193,0
E00706,0.001123499436,0
E00707,7.18193364e-05,0
E00708,0.00305608441,0
E00709,6.050020089e-05,0
E00710,0.0007049905963,0
E00711,6.394430482e-05,0
E00712,0.4070825925,0
E00713,0.0001188359317,0
E00714,0.003777808205,0
E00715,0.0001621591336,0
E00716,0.0001733476035,0
E00717,0.000209144349,0
E00718,7.840301957e-05,0
E00719,0.001809066812,0
E00720,0.07293720901,0
E00721,0.9866640056,1
E00722,6.597996492e-05,0
E00723,6.739240223e-05,0
E00724,0.01222471347,0
E00725,0.0195383331,0
E00726,3.311860695e-05,0
E00727,0.005610405526,0
E00728,3.0303916e-05,0
E00729,0.01734148805,0
E00730,0.001527125226,0
E00731,0.0008548130069,0
E00732,0.0008618922115,0
E00733,0.0003356877043,0
E00734,0.05404498596,0
E00735,7.941743015e-05,0
E00736,0.3240684112,0
E00737,4.583048535e-05,0
E00738,2.68250253e-05,0
E00739,1.862780632e-05,0
E00740,0.0006378243579,0
E00741,0.0001709313303,0
E00742,0.00314612944,0
E00743,0.001085627784,0
E00744,0.00175431776,0
E00745,0.9752906537,1
E00746,9.328827958e-05,0
E00747,1.479922398e-05,0
E00748,0.0008440547922,0
E00749,4.699282433e-05,0
E00750,2.912375773e-05,0
E00751,0.0009618764826,0
E00752,7.177721243e-05,0
E00753,5.620926475e-05,0
E00754,8.787941126e-05,0
E00755,0.000386379701,0
E00756,0.0002140935504,0
E00757,0.0003509462513,0
E00758,0.0001415535759,0
E00759,0.03098246586,0
E00760,2.670793781e-05,0
E00761,0.008534831504,0
E00762,0.0009835924244,0
E00763,0.00608549411,0
E00764,4.005129779e-05,0
E00765,2.791581183e-05,0
E00766,0.0002054250914,0
E00767,0.0005247130916,0
E00768,0.0007309284876,0
E00769,0.00019830042,0
E00770,0.004025038876,0
E00771,0.002275790473,0
E00772,6.358994017e-05,0
E00773,0.0004144107901,0
E00774,0.0001043609763,0
E00775,6.329426665e-05,0
E00776,0.0002642028887,0
E00777,0.0001552917221,0
E00778,0.0003366292283,0
E00779,0.0002793802666,0
E00780,5.158293679e-05,0
E00781,6.246413298e-05,0
E00782,0.2345482563,0
E00783,6.385975382e-05,0
E00784,0.0004454299661,0
E00785,0.0001325742997,0
E00786,0.0002449915672,0
E00787,0.004070864123,0
E00788,0.001191691953,0
E00789,0.007068063775,0
E00790,0.000556249453,0
E00791,0.00390235325,0
E00792,0.001687379719,0
E00793,0.000154490662,0
E00794,1.674728248e-05,0
E00795,4.813338571e-05,0
E00796,0.0001852095743,0
E00797,0.005390145738,0
E00798,0.001384293145,0
E00799,0.001010037875,0
E00800,0.0003084643552,0
E00801,0.0001011535341,0
E00802,9.952754751e-05,0
E00803,0.0002484012915,0
E00804,0.0001230605851,0
E00805,0.0003447759344,0
E00806,2.9787713e-05,0
E00807,8.185502292e-05,0
E00808,0.0001005779321,0
E00809,0.002436113645,0
E00810,0.1078259129,0
E00811,0.0004092319774,0
E00812,4.442037527e-05,0
E00813,0.0001209035501,0
E00814,0.0001327201378,0
E00815,0.02956826455,0
E00816,0.0253614453,0
E00817,0.0007438206416,0
E00818,0.001856914262,0
E00819,0.0002682626588,0
E00820,0.0001997902756,0
E00821,0.0002793068024,0
E00822,0.006000129985,0
E00823,2.522117879e-05,0
E00824,0.0001717891469,0
E00825,5.824817042e-05,0
E00826,3.770016039e-05,0
E00827,4.464751163e-05,0
E00828,0.0001372359082,0
E00829,0.000255890388,0
E00830,2.490673723e-05,0
E00831,0.01431552068,0
E00832,9.875878644e-05,0
E00833,2.702733568e-05,0
E00834,3.25182434e-05,0
E00835,2.383909695e-05,0
E00836,0.0004233143302,0
E00837,0.0002332329833,0
E00838,0.0001573171335,0
E00839,6.680779772e-05,0
E00840,0.001851519681,0
E00842,0.0002006364289,0
E00844,6.066438697e-05,0
E00845,4.589267641e-05,0
E00846,6.119472038e-05,0
E00847,4.379920917e-05,0
E00848,6.43887107e-05,0
E00849,0.00117477461,0
E00850,5.838001412e-05,0
E00851,2.911311533e-05,0
E00852,0.01263658697,0
E00853,0.0002311896727,0
E00854,0.0001023725389,0
E00855,0.0001403223094,0
E00856,8.302302671e-05,0
E00858,0.001170758221,0
E00859,4.379920917e-05,0
E00860,5.45852145e-05,0
E00861,6.550120308e-05,0
E00862,0.0001816689385,0
E00863,0.0001106505659,0
E00864,0.740650761,0
E00865,0.0003045477536,0
E00866,0.0005006632402,0
E00867,8.109923184e-05,0
E00868,0.02099145423,0
E00869,6.956499978e-05,0
E00870,7.890664188e-05,0
E00871,0.001131179818,0
E00872,0.0001167508129,0
E00873,1.517125505e-05,0
E00874,0.002086845784,0
E00875,0.000345970649,0
E00876,0.0004385755112,0
E00877,0.2141874369,0
E00878,0.0002265894418,0
E00879,2.433592605e-05,0
E00880,5.535166015e-05,0
E00881,3.569138869e-05,0
E00882,0.04679133737,0
E00883,7.265470738e-05,0
E00884,9.725563756e-05,0
E00885,0.0001696095339,0
E00886,0.0002237074189,0
E00887,0.000627395152,0
E00888,0.005744076955,0
E00889,0.0003867177671,0
E00890,0.0006342696349,0
E00891,0.000103035444,0
E00892,0.0001189443022,0
E00893,2.342240577e-05,0
E00894,0.0006547509195,0
E00895,0.0004153155545,0
E00896,0.008985156446,0
E00897,0.01818474651,0
E00898,0.0001477565973,0
E00899,0.0001479313703,0
E00900,0.0001666897297,0
E00901,0.0001642185604,0
E00902,0.0001902877958,0
E00903,0.7765143062,0
E00904,3.49261844e-05,0
E00905,2.763103309e-05,0
E00907,0.001177819709,0
E00908,5.605806184e-05,0
E00909,0.0002900959621,0
E00910,0.0004768411242,0
E00912,6.158697633e-05,0
E00913,0.2794559373,0
E00914,0.000115177008,0
E00916,0.0001980062033,0
E00917,0.001771450348,0
E00918,5.035283573e-05,0
E00919,6.963150408e-05,0
E00920,0.0005096253227,0
E00921,3.603474786e-05,0
E00922,0.0001840077533,0
E00923,0.0001475094957,0
E00924,8.611879437e-05,0
E00925,0.0002769592589,0
E00926,0.0004487284686,0
E00927,6.173960203e-05,0
E00928,0.0002845956492,0
E00929,0.004480255602,0
E00930,0.0002850422218,0
E00931,0.001498948738,0
E00932,0.9628619827,1
E00933,0.001342312879,0
E00934,5.970685712e-05,0
E00935,6.658285151e-05,0
E00936,0.004063388819,0
E00937,9.48974654e-05,0
E00938,6.009871389e-05,0
E00939,0.0001485743645,0
E00940,0.000961750147,0
E00941,0.004855351037,0
E00942,9.108861885e-05,0
E00943,0.0003651904657,0
E00944,0.0008056325431,0
E00945,0.008647152637,0
E00946,0.009960337186,0
E00948,2.240350912e-05,0
E00949,0.000961750147,0
E00950,0.0001485743645,0
E00951,0.004855351037,0
E00952,7.727041404e-05,0
E00953,3.132945147e-05,0
E00954,0.9968716539,1
E00955,0.0001171305445,0
E00956,0.0008056325431,0
E00957,0.0002932582918,0
E00958,5.51162821e-05,0
E00959,0.008993638018,0
E00960,5.623039043e-05,0
E00961,0.002202971409,0
E00962,1.995984567e-05,0
E00963,4.508109168e-05,0
E00964,0.0007239680156,0
E00965,0.001066029332,0
E00966,0.001671651989,0
E00967,2.493617735e-05,0
E00969,0.0001626437739,0
E00970,0.01408083544,0
E00971,8.121060096e-05,0
E00972,3.437316364e-05,0
E00974,0.001002000983,0
E00975,5.89251234e-05,0
E00976,0.0001532525494,0
E00977,4.172536765e-05,0
E00978,4.716742024e-05,0
E00979,0.00255837349,0
E00980,1.489240844e-05,0
E00981,0.0001375302085,0
E00982,3.884011489e-05,0
E00983,0.004682302161,0
E00984,0.001190392922,0
E00985,0.0001168961773,0
E00986,0.003231039888,0
E00987,0.9950074754,1
E00988,7.702023056e-05,0
E00989,0.0008333251556,0
E00990,0.0007326716723,0
E00991,0.0008139243791,0
E00992,0.0002609372156,0
E00993,0.0001488459816,0
E00994,0.0001933343734,0
E00995,0.004828849376,0
E00997,0.0002932898026,0
E00998,0.01003894885,0
E00999,2.05951722e-05,0
E09000,0.001565634632,0
E09001,0.81890851,1
E09002,5.727570759e-05,0
E09003,5.663233219e-05,0
E09004,0.001215292758,0
E09005,0.009754990508,0
E09006,1.872019973e-05,0
E09007,2.542701565e-05,0
E09008,0.9958640602,1
E09009,0.001068884995,0
E09010,0.000587263406,0
E09011,0.0008573347781,0
E09012,0.0001890456839,0
E09013,0.003312044019,0
E09014,0.004779324235,0
E09015,0.4719129562,0
