record_id,score_af,predicted_af
A0314,0.02476626536,0
A0315,0.02583079255,0
A0316,0.9727919985,1
A0317,0.5970535134,0
A0318,0.0001337894053,0
A0319,0.005196913807,0
A0320,0.003068365205,0
A0321,0.009573276923,0
A0322,0.0001628044538,0
A0323,0.00108223629,0
A0324,0.08056120928,0
A0325,5.795876115e-05,0
A0326,0.0006907523734,0
A0327,7.474916614e-05,0
A0328,2.340813196e-05,0
A0329,0.1649230941,0
A0330,0.000173894414,0
A0331,0.09729400068,0
A0332,0.03243741579,0
A0333,0.001161142553,0
A0334,7.963043413e-05,0
A0335,0.0008605852336,0
A0336,3.202792e-05,0
A0337,9.336538533e-05,0
A0338,0.001051443896,0
A0339,0.001233590355,0
A0340,0.001997048209,0
A0341,6.225413038e-05,0
A0342,3.867108626e-05,0
A0343,0.0001790051893,0
A0344,0.0002148543657,0
A0345,0.0002734658219,0
A0346,0.005670057059,0
A0347,0.002855703854,0
A0348,7.414836973e-05,0
A0349,0.0009984427296,0
A0350,0.006420741537,0
A0351,0.819185769,1
A0352,9.060609162e-05,0
A0353,0.01388758597,0
A0354,0.003001918732,0
A0355,0.001193834844,0
A0356,0.973153789,1
A0357,0.07370846405,0
A0358,0.9469471121,1
A0359,0.02542384799,0
A0360,0.0002763394019,0
A0361,0.0003814198782,0
A0362,0.001239705058,0
A0363,0.7974850877,0
A0364,0.0004110370286,0
A0365,0.0001582694,0
A0366,5.249541448e-05,0
A0367,0.2410960628,0
A0368,8.997415138e-05,0
A0369,0.0001369965449,0
A0370,0.9724547897,1
A0371,6.650080592e-05,0
A0372,0.002294969909,0
A0373,0.00137237897,0
A0374,0.1708113235,0
A0375,0.9680821749,1
A0376,0.9865791814,1
A0377,0.01785186916,0
A0378,0.01304878442,0
A0379,0.0001608135305,0
A0380,0.005196002826,0
A0381,4.986173258e-05,0
A0382,0.002095278549,0
A0383,0.7641227062,0
A0384,0.07986742274,0
A0385,0.1100794629,0
A0386,5.196300176e-05,0
A0387,5.161550874e-05,0
A0388,0.001709199766,0
A0389,0.01321881101,0
A0390,0.9955670077,1
A0391,0.002481293875,0
A0392,0.9955877416,1
A0393,0.0001446586642,0
A0394,0.01355015412,0
A0395,4.504320862e-05,0
A0396,3.396264169e-05,0
A0397,0.0002433235722,0
A0398,0.0003162517543,0
A0399,0.9781610486,1
A0400,4.194687544e-05,0
A0401,0.002504011783,0
A0402,0.002434821967,0
A0403,0.002159329142,0
A0404,0.0001086204815,0
A0405,0.4222089958,0
A0406,0.9976054576,1
A0407,0.0002166254781,0
A0408,0.2725755134,0
A0409,2.550477871e-05,0
A0410,0.0003758300316,0
A0411,5.309293185e-05,0
A0412,0.989209986,1
A0413,0.001920700624,0
A0414,0.005982913065,0
A0415,0.9794837863,1
A0416,0.0001297786882,0
A0417,9.820806614e-05,0
A0418,0.0470089257,0
A0419,7.623961837e-05,0
A0420,0.0005420754847,0
A0421,0.9938565278,1
A0422,2.778956992e-05,0
A0423,0.0002609856929,0
A0424,0.9992735111,1
A0425,0.0004549037488,0
A0426,0.001095605749,0
A0427,0.00468680289,0
A0428,0.0003321930032,0
A0429,0.002680229157,0
A0430,1.614883777e-05,0
A0431,0.0007106093999,0
A0432,5.768318358e-05,0
A0433,6.413334714e-05,0
A0434,0.0001413070359,0
A0435,0.9973057258,1
A0436,0.0004175780944,0
A0437,0.0001950553321,0
A0438,0.9903705829,1
A0439,0.3989653103,0
A0440,0.09744166461,0
A0441,0.0001637022579,0
A0442,0.9709121658,1
A0443,0.08341866683,0
A0444,0.003134430552,0
A0445,0.7320723993,0
A0446,0.18159773,0
A0447,0.01841203058,0
A0448,3.266976569e-05,0
A0449,3.620720273e-05,0
A0450,0.0003097636876,0
A0451,0.0007691440977,0
A0452,0.4261649453,0
A0453,0.007122682256,0
A0454,0.1515309793,0
A0455,0.0002106085759,0
A0456,0.296081271,0
A0457,0.000172916971,0
A0458,0.0006890361673,0
A0459,0.008495916234,0
A0460,0.001879639329,0
A0461,8.340101568e-05,0
A0462,0.02749185189,0
A0463,0.666162573,0
A0464,0.7358064595,0
A0465,0.9241339855,1
A0466,0.01153988033,0
A0467,0.000652679837,0
A0468,0.1860058473,0
A0469,0.001108246293,0
A0470,0.7837039909,0
A0471,0.9983977662,1
A0472,0.3940762648,0
A0473,2.55700884e-05,0
A0474,0.01199313178,0
A0475,0.002557941269,0
A0476,0.0006182035038,0
A0477,0.01495164048,0
A0478,0.04955418067,0
A0479,0.006772735993,0
A0480,1.545248206e-05,0
A0481,0.001063952589,0
A0482,2.961125201e-05,0
A0483,0.9274581841,1
A0484,0.9959418528,1
A0485,0.006937874898,0
A0486,0.264169091,0
A0487,2.9609706e-05,0
A0488,0.0002428995069,0
A0489,0.0001053493617,0
A0490,0.0002222954925,0
A0491,0.3424608977,0
A0492,0.001173861261,0
A0493,0.0001380860047,0
A0494,0.004996601017,0
A0495,0.9925455016,1
A0496,0.002151104086,0
A0497,7.031651126e-05,0
A0498,0.9083841256,1
A0499,0.0001559326832,0
A0500,0.000308679086,0
A0501,5.971760714e-05,0
A0502,0.6250890463,0
A0503,0.9931294746,1
A0504,0.9922523808,1
A0505,0.007644578501,0
A0506,0.01376140362,0
A0507,0.0004472724406,0
A0508,0.004073101124,0
A0509,0.0003273392414,0
A0510,2.338281002e-05,0
A0511,0.0001995655063,0
A0512,7.715031701e-05,0
A0513,0.9770822969,1
A0514,0.9948150363,1
A0515,0.134068305,0
A0516,2.789470944e-05,0
A0517,0.0009249142077,0
A0518,0.9977982278,1
A0519,0.6826558681,0
A0520,8.961220434e-05,0
A0521,0.3496277117,0
A0522,0.0009035803672,0
A0523,3.106461438e-05,0
A0524,0.0006536263232,0
A0525,0.9961357999,1
A0526,5.880127918e-05,0
A0527,0.001346996502,0
A0528,0.02240255594,0
A0529,0.0002424881546,0
A0530,0.9871361708,1
A0531,0.9940825404,1
A0532,0.0005672282602,0
A0533,0.009532818214,0
A0534,0.005913959399,0
A0535,0.0002379476238,0
A0536,0.0004568637332,0
A0537,0.9951707925,1
A0538,0.0001328086208,0
A0539,0.00101897826,0
A0540,0.003164736496,0
A0541,0.0001521259538,0
A0542,0.0002611574182,0
A0543,0.9982453186,1
A0544,0.002932810206,0
A0545,0.9916524616,1
A0546,0.4260798339,0
A0547,0.9919953704,1
A0548,0.763647618,0
A0549,0.9887692467,1
A0550,2.340081888e-05,0
A0551,0.4981730877,0
A0552,0.0001284367074,0
A0553,8.014356578e-05,0
A0554,0.03198688947,0
A0555,0.000628021452,0
A0556,0.005636331849,0
A0557,0.3168163652,0
A0558,0.0001862395045,0
A0559,0.257887841,0
A0560,0.04014007443,0
A0561,0.001543792655,0
A0562,8.778181927e-05,0
A0563,0.9133147693,1
A0564,0.7199813749,0
A0565,0.001818936207,0
A0566,0.9966967739,1
A0567,0.0001071074034,0
A0568,0.4254718715,0
A0569,0.0005340197638,0
A0570,0.000942048134,0
A0571,0.02174518249,0
A0572,0.06776476158,0
A0573,7.10056251e-05,0
A0574,0.005695310734,0
A0575,0.9585182555,1
A0576,0.001257390873,0
A0577,0.1762371295,0
A0578,7.25199159e-05,0
A0579,0.003185362494,0
A0580,7.517039945e-05,0
A0581,3.929598428e-05,0
A0582,0.9447053791,1
A0583,2.886169144e-05,0
A0584,0.9874327808,1
A0585,0.0002032143993,0
A0586,0.9973273065,1
A0587,0.001912576165,0
A0588,0.0002319646194,0
A0589,0.001688199197,0
A0590,0.0001535213823,0
A0591,0.06959181494,0
A0592,0.156387537,0
A0593,0.784550395,0
A0594,0.0004322196776,0
A0595,0.9981648388,1
A0596,9.994104877e-05,0
A0597,0.0007675773475,0
A0598,0.9964597188,1
A0599,0.0002035176037,0
A0600,0.0003961427384,0
A0601,0.9919657003,1
A0602,0.05946818257,0
A0603,0.2717778033,0
A0604,0.0008433092826,0
A0605,0.0770224556,0
A0606,0.0004461597303,0
A0607,0.8603096695,1
A0608,0.6824386686,0
A0609,0.9881518966,1
A0610,0.07282432576,0
A0611,0.3177663545,0
A0612,6.419261147e-05,0
A0613,0.9222767434,1
A0614,0.0002491827561,0
A0615,0.0009473495547,0
A0616,0.01661588996,0
A0617,0.0001732070385,0
A0618,0.001252746469,0
A0619,5.719505294e-05,0
A0620,2.53817815e-05,0
A0621,1.427349692e-05,0
A0622,0.0003020688541,0
A0623,1.428919344e-05,0
A0624,0.003138481094,0
A0625,6.576723532e-05,0
A0626,0.1304518428,0
A0627,4.890663082e-05,0
A0628,0.002661102127,0
A0629,0.03028151241,0
A0630,0.0002051362106,0
A0631,0.001204688012,0
A0632,0.0005875170838,0
A0633,0.0001070442597,0
A0634,0.0009724361884,0
A0635,0.9988250243,1
A0636,0.0001100933444,0
A0637,0.007316954926,0
A0638,0.00049943412,0
A0639,0.9574860855,1
A0640,2.731260088e-05,0
A0641,0.003242766328,0
A0642,0.005750096556,0
A0643,0.9974877138,1
A0644,0.0001451237726,0
A0645,7.057667153e-05,0
A0646,0.2351164093,0
A0647,0.001516764756,0
A0648,0.0001062763289,0
A0649,0.3783543836,0
A0650,0.0004005244697,0
A0651,0.005117739945,0
A0652,3.547087848e-05,0
A0653,0.00688801829,0
A0654,0.00253563736,0
A0655,0.0001422074887,0
A0656,0.9947260373,1
A0657,0.03501909233,0
A0658,0.02212626354,0
A0659,4.690623807e-05,0
A0660,0.0004519139788,0
A0661,0.02681334503,0
A0662,0.0009358876207,0
A0663,0.9944887984,1
A0664,0.978898872,1
A0665,5.786868663e-05,0
A0666,0.005278096923,0
A0667,0.9424227059,1
A0668,0.0003749940462,0
A0669,0.0002247043347,0
A0670,0.3512177562,0
A0671,0.008074749362,0
A0672,0.902600897,1
A0673,0.0007352484045,0
A0674,0.0005756321155,0
A0675,0.05033833633,0
A0676,0.0001837644328,0
A0677,0.0001483477451,0
A0678,0.1171190076,0
A0679,0.002868460539,0
A0680,0.06050473713,0
A0681,0.000855101683,0
A0682,0.002466017811,0
A0683,3.320278029e-05,0
A0684,0.9901750192,1
A0685,2.63918527e-05,0
A0686,0.9924389141,1
A0687,0.001467639664,0
A0688,0.0002053112014,0
A0689,0.9762566184,1
A0690,0.001274900231,0
A0691,3.0351606e-05,0
A0692,0.001093635171,0
A0693,0.004748549834,0
A0694,0.6308394049,0
A0695,0.004569684555,0
A0696,0.002575866225,0
A0697,0.7916904642,0
A0698,0.001885194581,0
A0699,0.9793523658,1
A0700,0.9373393661,1
A0701,0.9662538675,1
A0702,0.04406838508,0
A0703,8.501828318e-05,0
A0704,0.0001543772263,0
A0705,8.449322798e-05,0
A0706,0.5649758131,0
A0707,0.9986623733,1
A0708,0.0001148443539,0
A0709,0.0005813439052,0
A0710,0.4485585932,0
A0711,2.961241824e-05,0
A0712,0.0001858654484,0
A0713,0.9572743493,1
A0714,0.0003637820379,0
A0715,0.8982150125,1
A0716,0.0001887826681,0
A0717,0.0001175542343,0
A0718,0.01686597789,0
A0719,0.9980003915,1
A0720,0.002676659964,0
A0721,3.571454926e-05,0
A0722,0.02521440107,0
A0723,8.703556975e-05,0
A0724,0.5270103034,0
A0725,0.001491149602,0
A0726,0.000826241797,0
A0727,5.698595843e-05,0
A0728,0.009240560347,0
A0729,0.0001704393308,0
A0730,0.001826373379,0
A0731,0.9790839822,1
A0732,0.0003698945169,0
A0733,0.003171462702,0
A0734,0.004640683922,0
A0735,3.45013224e-05,0
A0736,5.2893269e-05,0
A0737,0.4257347193,0
A0738,0.0005467149193,0
A0739,0.0007815618987,0
A0740,0.007492546821,0
A0741,0.0002433809639,0
A0742,0.1765251419,0
A0743,0.001228917812,0
A0744,0.02263956263,0
A0745,0.5092665641,0
A0746,0.000492772205,0
A0747,0.9969075576,1
A0748,0.0006317274502,0
A0749,0.001952713383,0
A0750,4.807567214e-05,0
A0751,0.9980050718,1
A0752,9.185537784e-05,0
A0753,0.0001310679568,0
A0754,0.0001061446931,0
A0755,0.0001415318146,0
A0756,0.0001311588508,0
A0757,0.006478991127,0
A0758,6.304817924e-05,0
A0759,0.05690739075,0
A0760,0.005148249158,0
A0761,0.001085683746,0
A0762,0.01103415031,0
A0763,0.9923817526,1
A0764,0.05687944635,0
A0765,0.0004201153945,0
A0766,0.0378381904,0
A0767,0.3368614758,0
A0768,0.0005111682723,0
A0769,0.9805580949,1
A0770,8.12636124e-05,0
A0771,0.0006240565806,0
A0772,4.207758452e-05,0
A0773,0.885268935,1
A0774,4.456967791e-05,0
A0775,9.205615479e-05,0
A0776,0.1128351263,0
A0777,0.003740221762,0
A0778,0.0005779488638,0
A0779,0.001542857714,0
A0780,0.003299118964,0
A0781,0.9009796502,1
A0782,0.9786911412,1
A0783,0.1732584683,0
A0784,0.04824933496,0
A0785,0.0002039192037,0
A0786,0.0007754499782,0
A0787,0.0003366314391,0
A0788,0.9303659112,1
A0789,0.003667448742,0
A0790,0.001668707371,0
A0791,0.0004817819698,0
A0792,4.676576606e-05,0
A0793,0.02768249151,0
A0794,6.011573244e-05,0
A0795,0.5812230885,0
A0796,0.4192653591,0
A0797,7.434043273e-05,0
A0798,0.0007044945379,0
A0799,0.8977652795,1
A0800,0.0005462149061,0
A0801,0.0004585179991,0
A0802,0.002493457614,0
A0803,0.1483418255,0
A0804,0.1785111942,0
A0805,3.350809209e-05,0
A0806,0.01110312916,0
A0807,0.001817171575,0
A0808,0.001650303982,0
A0809,0.000441043159,0
A0810,0.007795926921,0
A0811,0.001347710116,0
A0812,0.01848040752,0
A0813,0.05391723767,0
A0814,5.530950377e-05,0
A0815,0.003516803447,0
A0816,0.0001025594808,0
A0817,0.0003352501636,0
A0818,5.847280722e-05,0
A0819,2.067554925e-05,0
A0820,0.00489580076,0
A0821,0.0001235954997,0
A0822,0.01266737751,0
A0823,0.0003537315811,0
A0824,0.0001119901097,0
A0825,7.849637745e-05,0
A0826,0.03198500593,0
A0827,0.006770271025,0
A0828,0.07277316814,0
A0829,0.0002034731771,0
A0830,5.166438835e-05,0
A0831,0.0006875473991,0
A0832,0.00162938433,0
A0833,0.9931294746,1
A0834,0.003927417768,0
A0835,0.2268847682,0
A0836,0.9788638881,1
A0837,0.003569241532,0
A0838,0.000799527709,0
A0839,8.395556221e-05,0
A0840,0.1773481735,0
A0841,0.0005889288981,0
A0842,0.0004088395615,0
A0843,0.01195567901,0
A0844,0.0004518244573,0
A0845,0.003109309748,0
A0846,0.006694537025,0
A0847,0.0093503445,0
A0848,0.9932096968,1
A0849,0.998245494,1
A0850,0.9962201033,1
A0851,0.016437355,0
A0852,0.0001332703988,0
A0853,8.426694919e-05,0
A0854,0.2281871058,0
A0855,1.483245154e-05,0
A0856,0.0007032339342,0
A0857,0.5981238624,0
A0858,0.003767465162,0
A0859,0.000750215082,0
A0860,0.001844025591,0
A0861,0.001025270042,0
A0862,0.01963509279,0
A0863,0.001497276168,0
A0864,0.0001088660516,0
A0865,0.004192402312,0
A0866,4.60347295e-05,0
A0867,0.0002871695764,0
A0868,8.100522824e-05,0
A0869,0.0001144374337,0
A0870,0.06798533674,0
A0871,8.989228286e-05,0
A0872,0.04102607768,0
A0873,0.005413240626,0
A0874,8.388198615e-05,0
A0875,0.003098923916,0
A0876,0.0003450457507,0
A0877,0.04734937703,0
A0878,0.3106058492,0
A0879,0.0002970185591,0
A0880,0.5110683775,0
A0881,0.1675745442,0
A0882,0.0159906704,0
A0883,0.9247257201,1
A0884,0.09656810681,0
A0885,0.0005280508955,0
A0886,0.0019050591,0
A0887,0.997242887,1
A0888,0.0001264453278,0
A0889,0.9948922927,1
A0890,0.9980478514,1
A0891,7.70508475e-05,0
A0892,0.0005857009885,0
A0893,0.0004252545983,0
A0894,0.0001443737454,0
A0895,0.0002329546343,0
A0896,0.01006812636,0
A0897,0.001488668467,0
A0898,0.8794271164,1
A0899,0.000373926705,0
A0900,0.001096209393,0
A0901,0.0003065813641,0
A0902,0.3067951768,0
A0903,3.038388157e-05,0
A0904,0.0004818480826,0
A0905,0.005412874625,0
A0906,0.0005710154616,0
A0907,0.3234803342,0
A0908,1.719209919e-05,0
A0909,6.739840959e-05,0
A0910,0.0004715121695,0
A0911,0.0001596871118,0
A0912,0.9896289221,1
A0913,0.0003815626769,0
A0914,3.233504417e-05,0
A0915,0.0005763162872,0
A0916,0.002110480611,0
A0917,0.0001904257151,0
A0918,0.0003578704904,0
A0919,0.00438773292,0
A0920,0.003330292081,0
A0921,0.01635799765,0
A0922,0.02407401756,0
A0923,0.9982103292,1
A0924,0.001720990105,0
A0925,0.9004260209,1
A0926,0.0005861883199,0
A0927,0.9981066007,1
A0928,0.0001908999974,0
A0929,0.0001047327492,0
A0930,4.353437532e-05,0
A0931,0.891186128,1
A0932,0.9769570416,1
A0933,0.9792903832,1
A0934,0.0001274498898,0
A0935,0.0004951831678,0
A0936,0.0005227248507,0
A0937,0.0005274744087,0
A0938,0.005776361484,0
A0939,0.1406795864,0
A0940,0.0006527295447,0
A0941,0.9163843888,1
A0942,0.001179749096,0
A0943,0.2050808195,0
A0944,0.07967851083,0
A0945,0.02180331006,0
A0946,3.911869432e-05,0
A0947,0.02020279934,0
A0948,0.9976508027,1
A0949,0.002057220399,0
A0950,0.0004596156377,0
A0951,0.0005106126369,0
A0952,0.006379078657,0
A0953,0.0004845054912,0
A0954,0.01623518089,0
A0955,3.829601501e-05,0
A0956,0.02788320493,0
A0957,0.0003101134995,0
A0958,0.3724912751,0
A0959,0.03039171794,0
A0960,0.04385053761,0
A0961,0.01088138185,0
A0962,0.02023432101,0
A0963,0.9947715284,1
A0964,0.9907435822,1
A0965,0.06514290661,0
A0966,0.1829803979,0
A0967,0.2979343286,0
A0968,2.636069487e-05,0
A0969,0.9494303701,1
A0970,0.00280579005,0
A0971,0.083740187,0
A0972,0.004513555964,0
A0973,3.834678385e-05,0
A0974,2.170205787e-05,0
A0975,3.565841092e-05,0
A0976,0.0001078396413,0
A0977,0.001068867111,0
A0978,7.100046305e-05,0
A0979,0.9874919161,1
A0980,0.1119903326,0
A0981,0.00531020098,0
A0982,7.686682647e-05,0
A0983,0.0001729930889,0
A0984,0.0003562743128,0
A0985,4.688351656e-05,0
A0986,0.0001301828013,0
A0987,3.840348762e-05,0
A0988,4.356680753e-05,0
A0989,0.8816419303,1
A0990,0.00204230304,0
A0991,0.0005716264003,0
A0992,0.004155919187,0
A0993,0.9287629402,1
A0994,0.9870126952,1
A0995,0.9891298855,1
A0996,0.001502451132,0
A0997,0.0579551908,0
A0998,0.0001268532794,0
A0999,5.651535142e-05,0
A1000,0.0001096931914,0
A1001,0.006270972089,0
A1002,0.9825128535,1
A1003,0.005828546253,0
A1004,4.013220626e-05,0
A1005,0.1540282188,0
A1006,7.220773784e-05,0
A1007,0.9854807619,1
A1008,0.9985954645,1
A1009,7.999663556e-05,0
A1010,0.7841073252,0
A1011,2.645951053e-05,0
A1012,0.001339741443,0
A1013,0.01464270643,0
A1014,0.001050357636,0
A1015,0.008708775375,0
A1016,0.3625709249,0
A1017,0.4958088282,0
A1018,0.0007847727566,0
A1019,0.9936681879,1
A1020,3.399050247e-05,0
A1021,0.0001632484362,0
A1022,0.9756219485,1
A1023,0.05888507763,0
A1024,0.0001061226311,0
A1025,0.9871828959,1
A1026,0.2179358719,0
A1027,0.8719546037,1
A1028,0.0001673033924,0
A1029,0.4016199115,0
A1030,0.8547726424,1
